### header ###
fiducial parameters:
Omega_m = 0.31
Omega_nu = 0
Omega_de = 0.69
Omega_k = 0
H_0 = 100
w_de = -1
zeff = 0
beta = 0
fgrowth = 0
b_1 = 2
gamma = 0.55
Lx = 3500 Ly = 3500 Lz = 3500
nx = 700 ny = 700 nz = 700
xoffset = -685.467585 yoffset = -31.7331281 zoffset = 572.489161
bins = 400 dk = 0.001
kx_ny = 0.628318531 ky_ny = 0.628318531 kz_ny = 0.628318531
############################
A(data) = 8.03038763 (not used)
A(ran) = 8.03250803 (used)
Ngal = 477359
weighted Ngal = 0
Nran = 23820508
weighted Nran = 0
SN(data) = 3483.77508
SN(ran) = 69.9660581
SN(data+ran) = 3553.74114
############################
13 columns: k_central k_mean P_0(k) sigma^{lin}_{P_0(k)} P^img_1(k) sigma^{lin}_{P_1(k)} P_2(k) sigma^{lin}_{P_2(k)} P^img_3(k) sigma^{lin}_{P_3(k)} P_4(k) sigma^{lin}_{P_4(k)} N_modes
### header ###
0.00050000 0 0 0 0 0 0 0 0 0 0 0 0
0.00150000 0.00179520 27996.26258070 0 -12517.26320748 0 37668.15975628 0 -26915.93584814 0 -28408.59595695 0 3
0.00250000 0.00253879 52976.86677379 0 -20543.70219176 0 -16215.86258990 0 -15076.40964281 0 -34825.89397534 0 6
0.00350000 0.00331552 50994.92063125 0 -17371.14896148 0 -38011.95544190 0 16088.86302423 0 72263.63865214 0 7
0.00450000 0.00420575 64940.62446359 0 -32767.54879155 0 -50147.44488963 0 -6594.24484132 0 1405.31053831 0 24
0.00550000 0.00557378 83423.43483686 0 -17307.70454027 0 -11255.35034790 0 -22907.08992430 0 -2731.37644789 0 45
0.00650000 0.00659388 113235.55868781 0 9086.64730264 0 -11847.83044894 0 -29305.56499050 0 16260.37333567 0 40
0.00750000 0.00754703 82734.51478664 0 15561.93108611 0 19805.62101935 0 -41417.24893988 0 11486.76193661 0 57
0.00850000 0.00846663 76621.48425427 0 12259.38876245 0 10688.85699320 0 4967.99713358 0 73771.68929244 0 75
0.00950000 0.00948925 74746.60749272 0 3708.17694339 0 23932.83009550 0 12242.00521249 0 36465.81600423 0 112
0.01050000 0.01054430 83313.70809790 0 -12246.65558891 0 24992.11941090 0 39172.99942239 0 20539.60543158 0 105
0.01150000 0.01145670 93195.64727530 0 -8734.24842064 0 24184.28259214 0 19714.49578610 0 3687.09523693 0 144
0.01250000 0.01249090 84130.29205328 0 13707.20595574 0 13756.14563144 0 -2819.64502134 0 -8310.53269448 0 169
0.01350000 0.01339930 76769.07834410 0 17804.96264787 0 5488.36318308 0 -3875.30261420 0 12921.73523310 0 180
0.01450000 0.01448870 59523.48954606 0 6980.38109704 0 13194.22514689 0 -9086.34834987 0 10645.57527549 0 267
0.01550000 0.01550050 64109.97865569 0 2074.88723707 0 15348.23521711 0 -1124.72675508 0 10916.24932800 0 238
0.01650000 0.01653350 64289.35031775 0 -8277.63681745 0 18446.27170137 0 8280.46026027 0 -8646.20129368 0 315
0.01750000 0.01747870 63499.22921870 0 -603.39409162 0 6959.14437804 0 -2414.43114995 0 -14282.96684631 0 297
0.01850000 0.01844180 73610.03335009 0 -914.10899238 0 13455.08911962 0 -16727.40399652 0 -26957.78923596 0 388
0.01950000 0.01947590 69101.27196069 0 -2041.38238216 0 18016.33332866 0 -5288.89525147 0 -18530.75353973 0 399
0.02050000 0.02045430 73430.55096478 0 2823.97430035 0 20513.91763800 0 -14949.74224689 0 -25597.33268549 0 462
0.02150000 0.02154770 73236.67455721 0 -717.07475777 0 24635.36910525 0 -297.16901858 0 -32801.87299849 0 571
0.02250000 0.02255340 66234.64706514 0 -1700.50979030 0 19962.40513879 0 -2415.91484148 0 -39248.62340090 0 510
0.02350000 0.02348930 72779.94115844 0 1788.71192980 0 14430.89310589 0 6242.01204419 0 -36514.53423343 0 555
0.02450000 0.02439640 69074.80910437 0 -1619.62645750 0 10901.46777437 0 -3312.79529644 0 -33772.47299209 0 592
0.02550000 0.02547300 69417.49755751 0 2594.22356036 0 10302.46607401 0 -1895.52664733 0 -31770.48594163 0 837
