### header ###
fiducial parameters:
Omega_m = 0.31
Omega_nu = 0
Omega_de = 0.69
Omega_k = 0
H_0 = 100
w_de = -1
zeff = 0
beta = 0
fgrowth = 0
b_1 = 2
gamma = 0.55
Lx = 3500 Ly = 3500 Lz = 3500
nx = 700 ny = 700 nz = 700
xoffset = -685.467585 yoffset = -31.7331281 zoffset = 572.489161
bins = 400 dk = 0.001
kx_ny = 0.628318531 ky_ny = 0.628318531 kz_ny = 0.628318531
############################
A(data) = 8.02070341 (not used)
A(ran) = 8.01817934 (used)
Ngal = 476464
weighted Ngal = 0
Nran = 23820508
weighted Nran = 0
SN(data) = 3491.17851
SN(ran) = 69.84125
SN(data+ran) = 3561.01976
############################
13 columns: k_central k_mean P_0(k) sigma^{lin}_{P_0(k)} P^img_1(k) sigma^{lin}_{P_1(k)} P_2(k) sigma^{lin}_{P_2(k)} P^img_3(k) sigma^{lin}_{P_3(k)} P_4(k) sigma^{lin}_{P_4(k)} N_modes
### header ###
0.00050000 0 0 0 0 0 0 0 0 0 0 0 0
0.00150000 0.00179520 17885.45844930 0 -20604.37853177 0 14531.76198498 0 -36356.86432801 0 6.93600322 0 3
0.00250000 0.00253879 36728.00865593 0 -22911.51885423 0 8811.90970692 0 39435.30279734 0 26741.87890199 0 6
0.00350000 0.00331552 52043.13762184 0 -20808.44147818 0 27727.42653410 0 -7279.38922877 0 -25613.27683323 0 7
0.00450000 0.00420575 69822.52319938 0 -11209.84309289 0 18075.23809670 0 31469.20798332 0 14749.66533742 0 24
0.00550000 0.00557378 77880.51830939 0 7642.90472489 0 16117.42962226 0 29025.76734234 0 3466.11377820 0 45
0.00650000 0.00659388 86149.88410020 0 13215.04111755 0 -481.29845861 0 41843.86561514 0 682.61436123 0 40
0.00750000 0.00754703 51712.18583301 0 13767.21795626 0 -263.35967474 0 35290.59944798 0 -12613.03881716 0 57
0.00850000 0.00846663 52638.93942033 0 1468.59994697 0 -8093.61477896 0 18093.28598615 0 798.18839492 0 75
0.00950000 0.00948925 43994.22181817 0 -989.56245709 0 -1725.12356837 0 4440.50050689 0 -11849.26985117 0 112
